property_id	property_name	property_type	bhk	price_min	price_max	city	state	location	status	developer
P0868	Bajaj Nagar Comfort Homes	Apartment	1	2700000	3500000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0869	Bajaj Nagar Comfort Plus	Apartment	2	3700000	4900000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0870	Bajaj Nagar Comfort Elite	Apartment	3	5900000	7800000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0871	Rosetta Stone Honey Hills Villa	Villa	2	5120000	5120000	Nagpur	Maharashtra	Amravati Road	Available	Honey Hills Infra
P0872	Om Shiv Kailasa	Apartment	2.5	4780000	6780000	Nagpur	Maharashtra	Wardha Road	Available	Om Shiv Builders
P0873	MIHAN Residency Phase 1	Apartment	2	3800000	5200000	Nagpur	Maharashtra	MIHAN	Upcoming	MIHAN Developers
P0874	MIHAN Residency Phase 2	Apartment	3	5200000	7200000	Nagpur	Maharashtra	MIHAN	Available	MIHAN Developers
P0875	Trimurti Nagar Heights	Apartment	2	4200000	5800000	Nagpur	Maharashtra	Trimurti Nagar	Available	Trimurti Group
P0876	Manish Nagar Elite	Apartment	3	6000000	8200000	Nagpur	Maharashtra	Manish Nagar	Available	Elite Builders
P0877	Besa Premium Homes	Apartment	2	3900000	5400000	Nagpur	Maharashtra	Besa	Available	Besa Infra
P0878	Besa Luxury Villas	Villa	3	8500000	11000000	Nagpur	Maharashtra	Besa	Available	Besa Infra
P0879	Wardha Road Skyview	Apartment	2	4100000	5600000	Nagpur	Maharashtra	Wardha Road	Available	Skyline Group
P0880	Wardha Road Skyview Plus	Apartment	3	5800000	7600000	Nagpur	Maharashtra	Wardha Road	Available	Skyline Group
P0881	Amravati Road Greens	Apartment	1	2800000	3600000	Nagpur	Maharashtra	Amravati Road	Available	Greenfield Builders
P0882	Amravati Road Greens Plus	Apartment	2	3800000	5200000	Nagpur	Maharashtra	Amravati Road	Available	Greenfield Builders
P0883	Central Nagpur Residency	Apartment	2	4500000	6200000	Nagpur	Maharashtra	Dharampeth	Available	Central Infra
P0884	Central Nagpur Residency Lux	Apartment	3	6500000	8800000	Nagpur	Maharashtra	Dharampeth	Available	Central Infra
P0885	Medical Square Homes	Apartment	1	2600000	3400000	Nagpur	Maharashtra	Medical Square	Available	HealthCity Builders
P0886	Medical Square Homes Plus	Apartment	2	3600000	4800000	Nagpur	Maharashtra	Medical Square	Available	HealthCity Builders
P0887	Chatrapati Nagar Enclave	Apartment	2	4000000	5600000	Nagpur	Maharashtra	Chatrapati Nagar	Available	Enclave Group
P0888	Chatrapati Nagar Elite	Apartment	3	6200000	8500000	Nagpur	Maharashtra	Chatrapati Nagar	Available	Enclave Group
P0889	Narendra Nagar Residency	Apartment	2	4300000	5900000	Nagpur	Maharashtra	Narendra Nagar	Available	Narendra Infra
P0890	Narendra Nagar Residency Lux	Apartment	3	6600000	9000000	Nagpur	Maharashtra	Narendra Nagar	Available	Narendra Infra
P0891	Hingna Road Tech Homes	Apartment	1	2500000	3300000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0892	Hingna Road Tech Homes Plus	Apartment	2	3500000	4800000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0893	Hingna Road Tech Villas	Villa	3	7800000	9800000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0894	Mahalaxmi Nagar Flats	Apartment	2	3900000	5200000	Nagpur	Maharashtra	Mahalaxmi Nagar	Available	Mahalaxmi Infra
P0895	Mahalaxmi Nagar Elite	Apartment	3	6100000	8200000	Nagpur	Maharashtra	Mahalaxmi Nagar	Available	Mahalaxmi Infra
P0896	Somalwada Residency	Apartment	2	4100000	5600000	Nagpur	Maharashtra	Somalwada	Available	Somalwada Group
P0897	Somalwada Residency Plus	Apartment	3	6400000	8700000	Nagpur	Maharashtra	Somalwada	Available	Somalwada Group
P0898	Bajaj Nagar Comfort Homes	Apartment	1	2700000	3500000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0899	Bajaj Nagar Comfort Plus	Apartment	2	3700000	4900000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0900	Bajaj Nagar Comfort Elite	Apartment	3	5900000	7800000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0901	Rosetta Stone Honey Hills Villa	Villa	2	5120000	5120000	Nagpur	Maharashtra	Amravati Road	Available	Honey Hills Infra
P0902	Om Shiv Kailasa	Apartment	2.5	4780000	6780000	Nagpur	Maharashtra	Wardha Road	Available	Om Shiv Builders
P0903	MIHAN Residency Phase 1	Apartment	2	3800000	5200000	Nagpur	Maharashtra	MIHAN	Upcoming	MIHAN Developers
P0904	MIHAN Residency Phase 2	Apartment	3	5200000	7200000	Nagpur	Maharashtra	MIHAN	Available	MIHAN Developers
P0905	Trimurti Nagar Heights	Apartment	2	4200000	5800000	Nagpur	Maharashtra	Trimurti Nagar	Available	Trimurti Group
P0906	Manish Nagar Elite	Apartment	3	6000000	8200000	Nagpur	Maharashtra	Manish Nagar	Available	Elite Builders
P0907	Besa Premium Homes	Apartment	2	3900000	5400000	Nagpur	Maharashtra	Besa	Available	Besa Infra
P0908	Besa Luxury Villas	Villa	3	8500000	11000000	Nagpur	Maharashtra	Besa	Available	Besa Infra
P0909	Wardha Road Skyview	Apartment	2	4100000	5600000	Nagpur	Maharashtra	Wardha Road	Available	Skyline Group
P0910	Wardha Road Skyview Plus	Apartment	3	5800000	7600000	Nagpur	Maharashtra	Wardha Road	Available	Skyline Group
P0911	Amravati Road Greens	Apartment	1	2800000	3600000	Nagpur	Maharashtra	Amravati Road	Available	Greenfield Builders
P0912	Amravati Road Greens Plus	Apartment	2	3800000	5200000	Nagpur	Maharashtra	Amravati Road	Available	Greenfield Builders
P0913	Central Nagpur Residency	Apartment	2	4500000	6200000	Nagpur	Maharashtra	Dharampeth	Available	Central Infra
P0914	Central Nagpur Residency Lux	Apartment	3	6500000	8800000	Nagpur	Maharashtra	Dharampeth	Available	Central Infra
P0915	Medical Square Homes	Apartment	1	2600000	3400000	Nagpur	Maharashtra	Medical Square	Available	HealthCity Builders
P0916	Medical Square Homes Plus	Apartment	2	3600000	4800000	Nagpur	Maharashtra	Medical Square	Available	HealthCity Builders
P0917	Chatrapati Nagar Enclave	Apartment	2	4000000	5600000	Nagpur	Maharashtra	Chatrapati Nagar	Available	Enclave Group
P0918	Chatrapati Nagar Elite	Apartment	3	6200000	8500000	Nagpur	Maharashtra	Chatrapati Nagar	Available	Enclave Group
P0919	Narendra Nagar Residency	Apartment	2	4300000	5900000	Nagpur	Maharashtra	Narendra Nagar	Available	Narendra Infra
P0920	Narendra Nagar Residency Lux	Apartment	3	6600000	9000000	Nagpur	Maharashtra	Narendra Nagar	Available	Narendra Infra
P0921	Hingna Road Tech Homes	Apartment	1	2500000	3300000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0922	Hingna Road Tech Homes Plus	Apartment	2	3500000	4800000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0923	Hingna Road Tech Villas	Villa	3	7800000	9800000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0924	Mahalaxmi Nagar Flats	Apartment	2	3900000	5200000	Nagpur	Maharashtra	Mahalaxmi Nagar	Available	Mahalaxmi Infra
P0925	Mahalaxmi Nagar Elite	Apartment	3	6100000	8200000	Nagpur	Maharashtra	Mahalaxmi Nagar	Available	Mahalaxmi Infra
P0926	Somalwada Residency	Apartment	2	4100000	5600000	Nagpur	Maharashtra	Somalwada	Available	Somalwada Group
P0927	Somalwada Residency Plus	Apartment	3	6400000	8700000	Nagpur	Maharashtra	Somalwada	Available	Somalwada Group
P0928	Bajaj Nagar Comfort Homes	Apartment	1	2700000	3500000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0929	Bajaj Nagar Comfort Plus	Apartment	2	3700000	4900000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0930	Bajaj Nagar Comfort Elite	Apartment	3	5900000	7800000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0931	Rosetta Stone Honey Hills Villa	Villa	2	5120000	5120000	Nagpur	Maharashtra	Amravati Road	Available	Honey Hills Infra
P0932	Om Shiv Kailasa	Apartment	2.5	4780000	6780000	Nagpur	Maharashtra	Wardha Road	Available	Om Shiv Builders
P0933	MIHAN Residency Phase 1	Apartment	2	3800000	5200000	Nagpur	Maharashtra	MIHAN	Upcoming	MIHAN Developers
P0934	MIHAN Residency Phase 2	Apartment	3	5200000	7200000	Nagpur	Maharashtra	MIHAN	Available	MIHAN Developers
P0935	Trimurti Nagar Heights	Apartment	2	4200000	5800000	Nagpur	Maharashtra	Trimurti Nagar	Available	Trimurti Group
P0936	Manish Nagar Elite	Apartment	3	6000000	8200000	Nagpur	Maharashtra	Manish Nagar	Available	Elite Builders
P0937	Besa Premium Homes	Apartment	2	3900000	5400000	Nagpur	Maharashtra	Besa	Available	Besa Infra
P0938	Besa Luxury Villas	Villa	3	8500000	11000000	Nagpur	Maharashtra	Besa	Available	Besa Infra
P0939	Wardha Road Skyview	Apartment	2	4100000	5600000	Nagpur	Maharashtra	Wardha Road	Available	Skyline Group
P0940	Wardha Road Skyview Plus	Apartment	3	5800000	7600000	Nagpur	Maharashtra	Wardha Road	Available	Skyline Group
P0941	Amravati Road Greens	Apartment	1	2800000	3600000	Nagpur	Maharashtra	Amravati Road	Available	Greenfield Builders
P0942	Amravati Road Greens Plus	Apartment	2	3800000	5200000	Nagpur	Maharashtra	Amravati Road	Available	Greenfield Builders
P0943	Central Nagpur Residency	Apartment	2	4500000	6200000	Nagpur	Maharashtra	Dharampeth	Available	Central Infra
P0944	Central Nagpur Residency Lux	Apartment	3	6500000	8800000	Nagpur	Maharashtra	Dharampeth	Available	Central Infra
P0945	Medical Square Homes	Apartment	1	2600000	3400000	Nagpur	Maharashtra	Medical Square	Available	HealthCity Builders
P0946	Medical Square Homes Plus	Apartment	2	3600000	4800000	Nagpur	Maharashtra	Medical Square	Available	HealthCity Builders
P0947	Chatrapati Nagar Enclave	Apartment	2	4000000	5600000	Nagpur	Maharashtra	Chatrapati Nagar	Available	Enclave Group
P0948	Chatrapati Nagar Elite	Apartment	3	6200000	8500000	Nagpur	Maharashtra	Chatrapati Nagar	Available	Enclave Group
P0949	Narendra Nagar Residency	Apartment	2	4300000	5900000	Nagpur	Maharashtra	Narendra Nagar	Available	Narendra Infra
P0950	Narendra Nagar Residency Lux	Apartment	3	6600000	9000000	Nagpur	Maharashtra	Narendra Nagar	Available	Narendra Infra
P0951	Hingna Road Tech Homes	Apartment	1	2500000	3300000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0952	Hingna Road Tech Homes Plus	Apartment	2	3500000	4800000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0953	Hingna Road Tech Villas	Villa	3	7800000	9800000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0954	Mahalaxmi Nagar Flats	Apartment	2	3900000	5200000	Nagpur	Maharashtra	Mahalaxmi Nagar	Available	Mahalaxmi Infra
P0955	Mahalaxmi Nagar Elite	Apartment	3	6100000	8200000	Nagpur	Maharashtra	Mahalaxmi Nagar	Available	Mahalaxmi Infra
P0956	Somalwada Residency	Apartment	2	4100000	5600000	Nagpur	Maharashtra	Somalwada	Available	Somalwada Group
P0957	Somalwada Residency Plus	Apartment	3	6400000	8700000	Nagpur	Maharashtra	Somalwada	Available	Somalwada Group
P0958	Bajaj Nagar Comfort Homes	Apartment	1	2700000	3500000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0959	Bajaj Nagar Comfort Plus	Apartment	2	3700000	4900000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0960	Bajaj Nagar Comfort Elite	Apartment	3	5900000	7800000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0961	Rosetta Stone Honey Hills Villa	Villa	2	5120000	5120000	Nagpur	Maharashtra	Amravati Road	Available	Honey Hills Infra
P0962	Om Shiv Kailasa	Apartment	2.5	4780000	6780000	Nagpur	Maharashtra	Wardha Road	Available	Om Shiv Builders
P0963	MIHAN Residency Phase 1	Apartment	2	3800000	5200000	Nagpur	Maharashtra	MIHAN	Upcoming	MIHAN Developers
P0964	MIHAN Residency Phase 2	Apartment	3	5200000	7200000	Nagpur	Maharashtra	MIHAN	Available	MIHAN Developers
P0965	Trimurti Nagar Heights	Apartment	2	4200000	5800000	Nagpur	Maharashtra	Trimurti Nagar	Available	Trimurti Group
P0966	Manish Nagar Elite	Apartment	3	6000000	8200000	Nagpur	Maharashtra	Manish Nagar	Available	Elite Builders
P0967	Besa Premium Homes	Apartment	2	3900000	5400000	Nagpur	Maharashtra	Besa	Available	Besa Infra
P0968	Besa Luxury Villas	Villa	3	8500000	11000000	Nagpur	Maharashtra	Besa	Available	Besa Infra
P0969	Wardha Road Skyview	Apartment	2	4100000	5600000	Nagpur	Maharashtra	Wardha Road	Available	Skyline Group
P0970	Wardha Road Skyview Plus	Apartment	3	5800000	7600000	Nagpur	Maharashtra	Wardha Road	Available	Skyline Group
P0971	Amravati Road Greens	Apartment	1	2800000	3600000	Nagpur	Maharashtra	Amravati Road	Available	Greenfield Builders
P0972	Amravati Road Greens Plus	Apartment	2	3800000	5200000	Nagpur	Maharashtra	Amravati Road	Available	Greenfield Builders
P0973	Central Nagpur Residency	Apartment	2	4500000	6200000	Nagpur	Maharashtra	Dharampeth	Available	Central Infra
P0974	Central Nagpur Residency Lux	Apartment	3	6500000	8800000	Nagpur	Maharashtra	Dharampeth	Available	Central Infra
P0975	Medical Square Homes	Apartment	1	2600000	3400000	Nagpur	Maharashtra	Medical Square	Available	HealthCity Builders
P0976	Medical Square Homes Plus	Apartment	2	3600000	4800000	Nagpur	Maharashtra	Medical Square	Available	HealthCity Builders
P0977	Chatrapati Nagar Enclave	Apartment	2	4000000	5600000	Nagpur	Maharashtra	Chatrapati Nagar	Available	Enclave Group
P0978	Chatrapati Nagar Elite	Apartment	3	6200000	8500000	Nagpur	Maharashtra	Chatrapati Nagar	Available	Enclave Group
P0979	Narendra Nagar Residency	Apartment	2	4300000	5900000	Nagpur	Maharashtra	Narendra Nagar	Available	Narendra Infra
P0980	Narendra Nagar Residency Lux	Apartment	3	6600000	9000000	Nagpur	Maharashtra	Narendra Nagar	Available	Narendra Infra
P0981	Hingna Road Tech Homes	Apartment	1	2500000	3300000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0982	Hingna Road Tech Homes Plus	Apartment	2	3500000	4800000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0983	Hingna Road Tech Villas	Villa	3	7800000	9800000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0984	Mahalaxmi Nagar Flats	Apartment	2	3900000	5200000	Nagpur	Maharashtra	Mahalaxmi Nagar	Available	Mahalaxmi Infra
P0985	Mahalaxmi Nagar Elite	Apartment	3	6100000	8200000	Nagpur	Maharashtra	Mahalaxmi Nagar	Available	Mahalaxmi Infra
P0986	Somalwada Residency	Apartment	2	4100000	5600000	Nagpur	Maharashtra	Somalwada	Available	Somalwada Group
P0987	Somalwada Residency Plus	Apartment	3	6400000	8700000	Nagpur	Maharashtra	Somalwada	Available	Somalwada Group
P0988	Bajaj Nagar Comfort Homes	Apartment	1	2700000	3500000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0989	Bajaj Nagar Comfort Plus	Apartment	2	3700000	4900000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0990	Bajaj Nagar Comfort Elite	Apartment	3	5900000	7800000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0991	Rosetta Stone Honey Hills Villa	Villa	2	5120000	5120000	Nagpur	Maharashtra	Amravati Road	Available	Honey Hills Infra
P0992	Om Shiv Kailasa	Apartment	2.5	4780000	6780000	Nagpur	Maharashtra	Wardha Road	Available	Om Shiv Builders
P0993	MIHAN Residency Phase 1	Apartment	2	3800000	5200000	Nagpur	Maharashtra	MIHAN	Upcoming	MIHAN Developers
P0994	MIHAN Residency Phase 2	Apartment	3	5200000	7200000	Nagpur	Maharashtra	MIHAN	Available	MIHAN Developers
P0995	Trimurti Nagar Heights	Apartment	2	4200000	5800000	Nagpur	Maharashtra	Trimurti Nagar	Available	Trimurti Group
P0996	Manish Nagar Elite	Apartment	3	6000000	8200000	Nagpur	Maharashtra	Manish Nagar	Available	Elite Builders
P0997	Besa Premium Homes	Apartment	2	3900000	5400000	Nagpur	Maharashtra	Besa	Available	Besa Infra
P0998	Besa Luxury Villas	Villa	3	8500000	11000000	Nagpur	Maharashtra	Besa	Available	Besa Infra
P0999	Wardha Road Skyview	Apartment	2	4100000	5600000	Nagpur	Maharashtra	Wardha Road	Available	Skyline Group
P1000	Wardha Road Skyview Plus	Apartment	3	5800000	7600000	Nagpur	Maharashtra	Wardha Road	Available	Skyline Group
